"site_code","sample_date","comments","flags","display_name","count","immature","winged","size","observer","trap_name","trap_count"
"Dixileta",2019-04-25,NA,NA,"Entomobryidae",3,NA,NA,"not measured","DaFl","2",10
"Dixileta",2019-04-25,NA,NA,"Forelius",6,NA,NA,"not measured","DaFl","2",10
"Dixileta",2019-04-25,NA,NA,"Geocoris",5,"TRUE",NA,"not measured","DaFl","2",10
"Dixileta",2019-04-25,NA,NA,"Gnaphosidae",2,NA,NA,"not measured","DaFl","2",10
"Dixileta",2019-04-25,NA,NA,"Pheidole",4,NA,NA,"not measured","DaFl","2",10
"Dixileta",2019-04-25,NA,NA,"Solenopsis xyloni",6,NA,NA,"not measured","DaFl","3",10
"Dixileta",2019-04-25,NA,NA,"Anystoidea",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2019-04-25,NA,NA,"Pheidole",56,NA,NA,"not measured","DaFl","4",10
"Dixileta",2019-04-25,NA,NA,"Tetramorium",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2019-04-25,NA,NA,"Zelotes",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2019-04-25,NA,NA,"Entomobryidae",5,NA,NA,"not measured","DaFl","5",10
"Dixileta",2019-04-25,NA,NA,"Solenopsis xyloni",1,NA,NA,"not measured","DaFl","5",10
"Dixileta",2019-04-25,NA,NA,"Cicadellidae",1,"TRUE",NA,"not measured","DaFl","6",10
"Dixileta",2019-04-25,NA,NA,"Entomobryidae",1,NA,NA,"not measured","DaFl","6",10
"Dixileta",2019-04-25,NA,NA,"Solenopsis",1,NA,NA,"not measured","DaFl","6",10
"Dixileta",2019-04-25,NA,NA,"Crematogaster",1,NA,NA,"not measured","DaFl","7",10
"Dixileta",2019-04-25,NA,NA,"Hemiptera",1,"TRUE",NA,"not measured","DaFl","7",10
"Dixileta",2019-04-25,NA,NA,"Bdellidae",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2019-04-25,NA,NA,"Anystoidea",1,NA,NA,"not measured","DaFl","9",10
"Dixileta",2019-04-25,NA,NA,"Entomobryidae",3,NA,NA,"not measured","DaFl","9",10
"Dixileta",2019-04-25,NA,NA,"Solenopsis",2,NA,NA,"not measured","DaFl","9",10
"Dixileta",2019-04-25,"Empty","empty_trap",NA,NA,NA,NA,NA,NA,"10",10
"Dixileta",2019-10-25,"Empty","empty_trap",NA,NA,NA,NA,NA,NA,"1",10
"Dixileta",2019-10-25,NA,NA,"Hemiptera",1,"TRUE",NA,"not measured","DaFl","2",10
"Dixileta",2019-10-25,NA,NA,"Psilochorus",1,NA,NA,"not measured","DaFl","2",10
"Dixileta",2019-10-25,NA,NA,"Erythraeidae",1,NA,NA,"not measured","DaFl","3",10
"Dixileta",2019-10-25,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","DaFl","3",10
"Dixileta",2019-10-25,NA,NA,"Nocibiotes",1,NA,NA,"not measured","DaFl","3",10
"Dixileta",2019-10-25,NA,NA,"Psilochorus",2,NA,NA,"not measured","DaFl","3",10
"Dixileta",2019-10-25,NA,NA,"Solenopsis xyloni",5,NA,NA,"not measured","DaFl","3",10
"Dixileta",2019-10-25,NA,NA,"Linyphiidae",2,NA,NA,"not measured","DaFl","4",10
"Dixileta",2019-10-25,NA,NA,"Solenopsis xyloni",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2019-10-25,"Empty","empty_trap",NA,NA,NA,NA,NA,NA,"5",10
"Dixileta",2019-10-25,"Empty","empty_trap",NA,NA,NA,NA,NA,NA,"6",10
"Dixileta",2019-10-25,NA,NA,"Lepismatidae",1,NA,NA,"not measured","DaFl","7",10
"Dixileta",2019-10-25,NA,NA,"Hypogastruridae",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2019-10-25,NA,NA,"Psilochorus",1,NA,NA,"not measured","DaFl","9",10
"Dixileta",2019-10-25,NA,NA,"Pogonomyrmex rugosus",1,NA,NA,"not measured","DaFl","10",10
"Dixileta",2019-10-25,NA,NA,"Solenopsis xyloni",1,NA,NA,"not measured","DaFl","10",10
"Dixileta",2019-10-25,NA,NA,"Tetramorium hispidum",25,NA,NA,"not measured","DaFl","10",10
"Dixileta",2020-01-23,NA,NA,"Anystoidea",2,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-01-23,NA,NA,"Diptera",1,"TRUE",NA,"not measured","DaFl","1",10
"Dixileta",2020-01-23,NA,NA,"Hypogastruridae",3,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-01-23,NA,NA,"Isotomidae",3,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-01-23,NA,NA,"Lepidoptera",1,"TRUE",NA,"not measured","DaFl","1",10
"Dixileta",2020-01-23,NA,NA,"Oribatida",2,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-01-23,NA,NA,"Psilochorus",1,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-01-23,NA,NA,"Sminthuridae",4,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-01-23,NA,NA,"Erythraeidae",5,NA,NA,"not measured","DaFl","2",10
"Dixileta",2020-01-23,NA,NA,"Psilochorus",1,NA,NA,"not measured","DaFl","2",10
"Dixileta",2020-01-23,NA,NA,"Entomobryidae",3,NA,NA,"not measured","DaFl","3",10
"Dixileta",2020-01-23,NA,NA,"Erythraeoidea",1,NA,NA,"not measured","DaFl","3",10
"Dixileta",2020-01-23,NA,NA,"Oribatida",3,NA,NA,"not measured","DaFl","3",10
"Dixileta",2020-01-23,NA,NA,"Solenopsis xyloni",1,NA,NA,"not measured","DaFl","3",10
"Dixileta",2020-01-23,NA,NA,"Alopecosa",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2020-01-23,NA,NA,"Bdellidae",2,NA,NA,"not measured","DaFl","4",10
"Dixileta",2020-01-23,NA,NA,"Hypogastruridae",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2020-01-23,NA,NA,"Anystoidea",1,NA,NA,"not measured","DaFl","5",10
"Dixileta",2020-01-23,NA,NA,"Bdellidae",2,NA,NA,"not measured","DaFl","5",10
"Dixileta",2020-01-23,NA,NA,"Pholcidae",1,NA,NA,"not measured","DaFl","5",10
"Dixileta",2020-01-23,NA,NA,"Sminthuridae",1,NA,NA,"not measured","DaFl","5",10
"Dixileta",2020-01-23,NA,NA,"Triorophus",1,NA,NA,"not measured","DaFl","5",10
"Dixileta",2020-01-23,NA,NA,"Erythraeidae",1,NA,NA,"not measured","DaFl","6",10
"Dixileta",2020-01-23,NA,NA,"Hadrurus arizonensis",1,NA,NA,"not measured","DaFl","6",10
"Dixileta",2020-01-23,NA,NA,"Linyphiidae",2,NA,NA,"not measured","DaFl","6",10
"Dixileta",2020-01-23,NA,NA,"Isotomidae",1,NA,NA,"not measured","DaFl","7",10
"Dixileta",2020-01-23,NA,NA,"Psilochorus",1,NA,NA,"not measured","DaFl","7",10
"Dixileta",2020-01-23,NA,NA,"Alopecosa",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2020-01-23,NA,NA,"Ceuthophilus",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2020-01-23,NA,NA,"Hypogastruridae",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2020-01-23,NA,NA,"Isotomidae",4,NA,NA,"not measured","DaFl","8",10
"Dixileta",2020-01-23,NA,NA,"Psocodea",1,"TRUE",NA,"not measured","DaFl","8",10
"Dixileta",2020-01-23,NA,NA,"Sminthuridae",2,NA,NA,"not measured","DaFl","8",10
"Dixileta",2020-01-23,NA,NA,"Trombidioidea",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2020-01-23,"liny seperated",NA,"Isotomidae",6,NA,NA,"not measured","DaFl","9",10
"Dixileta",2020-01-23,"liny seperated",NA,"Linyphiidae",1,NA,NA,"not measured","DaFl","9",10
"Dixileta",2020-01-23,"liny seperated",NA,"Psilochorus",1,NA,NA,"not measured","DaFl","9",10
"Dixileta",2020-01-23,NA,NA,"Isotomidae",15,NA,NA,"not measured","DaFl","10",10
"Dixileta",2020-01-23,NA,NA,"Tetramorium hispidum",1,NA,NA,"not measured","DaFl","10",10
"Dixileta",2020-04-24,NA,NA,"Anystoidea",1,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-04-24,NA,NA,"Aphididae",1,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-04-24,NA,NA,"Curculionidae",1,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-04-24,NA,NA,"Entomobryidae",1,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-04-24,NA,NA,"Meinertellidae",1,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-04-24,NA,NA,"Anystoidea",3,NA,NA,"not measured","DaFl","2",10
"Dixileta",2020-04-24,NA,NA,"Cicadellidae",1,"TRUE",NA,"not measured","DaFl","2",10
"Dixileta",2020-04-24,NA,NA,"Erythraeoidea",1,NA,NA,"not measured","DaFl","2",10
"Dixileta",2020-04-24,NA,NA,"Paravaejovis spinigerus",1,NA,NA,"greater than 10 mm","DaFl","2",10
"Dixileta",2020-04-24,NA,NA,"Phlaeothripidae",1,NA,NA,"not measured","DaFl","2",10
"Dixileta",2020-04-24,NA,NA,"Anystoidea",19,NA,NA,"not measured","DaFl","3",10
"Dixileta",2020-04-24,NA,NA,"Curculionidae",1,NA,NA,"not measured","DaFl","3",10
"Dixileta",2020-04-24,NA,NA,"Drassyllus",1,NA,NA,"not measured","DaFl","3",10
"Dixileta",2020-04-24,NA,NA,"Entomobryidae",2,NA,NA,"not measured","DaFl","3",10
"Dixileta",2020-04-24,NA,NA,"Solenopsis xyloni",1,NA,NA,"not measured","DaFl","3",10
"Dixileta",2020-04-24,NA,NA,"Anystoidea",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2020-04-24,NA,NA,"Erythraeoidea",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2020-04-24,NA,NA,"Meinertellidae",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2020-04-24,NA,NA,"Syntomus americanus",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2020-04-24,NA,NA,"Thripidae",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2020-04-24,NA,NA,"Anystoidea",3,NA,NA,"not measured","DaFl","5",10
"Dixileta",2020-04-24,NA,NA,"Cicadellidae",1,"TRUE",NA,"not measured","DaFl","5",10
"Dixileta",2020-04-24,NA,NA,"Entomobryidae",1,NA,NA,"not measured","DaFl","5",10
"Dixileta",2020-04-24,NA,NA,"Erythraeoidea",1,NA,NA,"not measured","DaFl","5",10
"Dixileta",2020-04-24,NA,NA,"Linyphiidae",3,NA,NA,"not measured","DaFl","5",10
"Dixileta",2020-04-24,NA,NA,"Cicadellidae",1,"TRUE",NA,"not measured","DaFl","6",10
"Dixileta",2020-04-24,NA,NA,"Psilochorus",1,NA,NA,"not measured","DaFl","6",10
"Dixileta",2020-04-24,NA,NA,"Tenebrionidae",1,NA,NA,"not measured","DaFl","6",10
"Dixileta",2020-04-24,NA,NA,"Anystoidea",5,NA,NA,"not measured","DaFl","7",10
"Dixileta",2020-04-24,NA,NA,"Aphididae",1,NA,NA,"not measured","DaFl","7",10
"Dixileta",2020-04-24,NA,NA,"Cleridae",1,NA,NA,"not measured","DaFl","7",10
"Dixileta",2020-04-24,NA,NA,"Erythraeoidea",1,NA,NA,"not measured","DaFl","7",10
"Dixileta",2020-04-24,NA,NA,"Sminthuridae",1,NA,NA,"not measured","DaFl","7",10
"Dixileta",2020-04-24,NA,NA,"Anystoidea",3,NA,NA,"not measured","DaFl","8",10
"Dixileta",2020-04-24,NA,NA,"Forelius",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2020-04-24,NA,NA,"Pardosa",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2020-04-24,NA,NA,"Steatoda",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2020-04-24,NA,NA,"Anystoidea",2,NA,NA,"not measured","DaFl","9",10
"Dixileta",2020-04-24,NA,NA,"Araeoschizus",1,NA,NA,"not measured","DaFl","9",10
"Dixileta",2020-04-24,NA,NA,"Bethylidae",1,NA,NA,"not measured","DaFl","9",10
"Dixileta",2020-04-24,NA,NA,"Entomobryidae",6,NA,NA,"not measured","DaFl","9",10
"Dixileta",2020-04-24,NA,NA,"Erythraeoidea",1,NA,NA,"not measured","DaFl","9",10
"Dixileta",2020-04-24,NA,NA,"Meinertellidae",1,NA,NA,"not measured","DaFl","9",10
"Dixileta",2020-04-24,NA,NA,"Anystoidea",1,NA,NA,"not measured","DaFl","10",10
"Dixileta",2020-04-24,NA,NA,"Araeoschizus",4,NA,NA,"not measured","DaFl","10",10
"Dixileta",2020-04-24,NA,NA,"Drassyllus",1,NA,NA,"not measured","DaFl","10",10
"Dixileta",2020-04-24,NA,NA,"Entomobryidae",2,NA,NA,"not measured","DaFl","10",10
"Dixileta",2020-04-24,NA,NA,"Solenopsis amblychila",1,NA,NA,"not measured","DaFl","10",10
"Dixileta",2020-04-24,NA,NA,"Tetramorium",3,NA,NA,"not measured","DaFl","10",10
"Dixileta",2020-10-22,NA,NA,"Anystoidea",1,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-10-22,NA,NA,"Erythraeoidea",1,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-10-22,NA,NA,"Tetramorium hispidum",1,NA,NA,"not measured","DaFl","1",10
"Dixileta",2020-10-22,NA,NA,"Anystoidea",12,NA,NA,"not measured","DaFl","2",10
"Dixileta",2020-10-22,NA,NA,"Tetramorium hispidum",1,NA,NA,"not measured","DaFl","2",10
"Dixileta",2020-10-22,NA,NA,"Anystoidea",6,NA,NA,"not measured","DaFl","3",10
"Dixileta",2020-10-22,NA,NA,"Anystoidea",2,NA,NA,"not measured","DaFl","4",10
"Dixileta",2020-10-22,NA,NA,"Anystoidea",1,NA,NA,"not measured","DaFl","5",10
"Dixileta",2020-10-22,NA,NA,"Psilochorus",1,NA,NA,"not measured","DaFl","5",10
"Dixileta",2020-10-22,NA,NA,"Erythraeoidea",1,NA,NA,"not measured","DaFl","6",10
"Dixileta",2020-10-22,NA,NA,"Forelius",1,NA,NA,"not measured","DaFl","6",10
"Dixileta",2020-10-22,NA,NA,"Psilochorus",1,NA,NA,"not measured","DaFl","6",10
"Dixileta",2020-10-22,"empty","empty_trap",NA,NA,NA,NA,NA,NA,"7",10
"Dixileta",2020-10-22,NA,NA,"Solenopsis xyloni",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2020-10-22,NA,NA,"Paravaejovis spinigerus",1,NA,NA,"not measured","DaFl","9",10
"Dixileta",2020-10-22,NA,NA,"Tetramorium hispidum",4,NA,NA,"not measured","DaFl","10",10
"Dixileta",2021-01-21,NA,NA,"Caeculidae",1,NA,NA,"not measured","DaFl","1",10
"Dixileta",2021-01-21,NA,NA,"Coccoidea",1,"TRUE",NA,"not measured","DaFl","1",10
"Dixileta",2021-01-21,NA,NA,"Pheidole desertorum",1,NA,NA,"not measured","DaFl","1",10
"Dixileta",2021-01-21,NA,NA,"Anystoidea",2,NA,NA,"not measured","DaFl","2",10
"Dixileta",2021-01-21,NA,NA,"Brachymyrmex depilis",1,NA,NA,"not measured","DaFl","2",10
"Dixileta",2021-01-21,NA,NA,"Gnaphosidae",1,NA,NA,"not measured","DaFl","2",10
"Dixileta",2021-01-21,NA,NA,"Coleoptera",1,"TRUE",NA,"not measured","DaFl","3",10
"Dixileta",2021-01-21,NA,NA,"Phalangiidae",1,NA,NA,"not measured","DaFl","3",10
"Dixileta",2021-01-21,NA,NA,"Termitidae",2,NA,NA,"not measured","DaFl","3",10
"Dixileta",2021-01-21,NA,NA,"Erythraeoidea",2,NA,NA,"not measured","DaFl","4",10
"Dixileta",2021-01-21,NA,NA,"Neivamyrmex",2,NA,NA,"not measured","DaFl","5",10
"Dixileta",2021-01-21,"empty","empty_trap",NA,NA,NA,NA,NA,NA,"6",10
"Dixileta",2021-01-21,NA,NA,"Erythraeoidea",1,NA,NA,"not measured","DaFl","7",10
"Dixileta",2021-01-21,"empty","empty_trap",NA,NA,NA,NA,NA,NA,"8",10
"Dixileta",2021-01-21,NA,NA,"Tetramorium",1,NA,NA,"not measured","DaFl","9",10
"Dixileta",2021-01-21,NA,NA,"Crematogaster",1,NA,NA,"not measured","DaFl","10",10
"Dixileta",2021-01-21,NA,NA,"Tetramorium",1,NA,NA,"not measured","DaFl","10",10
"Dixileta",2021-01-21,NA,NA,"Xysticus",2,NA,NA,"not measured","DaFl","10",10
"Dixileta",2021-04-22,"empty","empty_trap",NA,NA,NA,NA,NA,NA,"1",10
"Dixileta",2021-04-22,"empty","empty_trap",NA,NA,NA,NA,NA,NA,"2",10
"Dixileta",2021-04-22,"empty","empty_trap",NA,NA,NA,NA,NA,NA,"3",10
"Dixileta",2021-04-22,NA,NA,"Anystoidea",2,NA,NA,"not measured","DaFl","4",10
"Dixileta",2021-04-22,NA,NA,"Meinertellidae",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2021-04-22,NA,NA,"Nocibiotes",1,NA,NA,"not measured","DaFl","4",10
"Dixileta",2021-04-22,"empty","empty_trap",NA,NA,NA,NA,NA,NA,"5",10
"Dixileta",2021-04-22,NA,NA,"Psilochorus",1,NA,NA,"not measured","DaFl","6",10
"Dixileta",2021-04-22,NA,NA,"Alopecosa",1,NA,NA,"not measured","DaFl","7",10
"Dixileta",2021-04-22,NA,NA,"Bdellidae",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2021-04-22,NA,NA,"Lepismatidae",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2021-04-22,NA,NA,"Meinertellidae",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2021-04-22,NA,NA,"Nocibiotes",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2021-04-22,NA,NA,"Pogonomyrmex rugosus",1,NA,NA,"not measured","DaFl","8",10
"Dixileta",2021-04-22,"empty","empty_trap",NA,NA,NA,NA,NA,NA,"9",10
"Dixileta",2021-04-22,NA,NA,"Tetramorium",1,NA,NA,"not measured","DaFl","10",10
"Dixileta",2021-10-21,"Jars had dried up",NA,"Hemiptera",1,"FALSE","FALSE","not measured","DaFl","1",10
"Dixileta",2021-10-21,"Jars had dried up",NA,"Solenopsis xyloni",1,"FALSE","FALSE","not measured","DaFl","1",10
"Dixileta",2021-10-21,NA,NA,"Ammotrechidae",1,"FALSE","FALSE","not measured","DaFl","2",10
"Dixileta",2021-10-21,NA,NA,"Dorymyrmex",1,"FALSE","FALSE","not measured","DaFl","2",10
"Dixileta",2021-10-21,NA,NA,"Forelius",2,"FALSE","FALSE","not measured","DaFl","2",10
"Dixileta",2021-10-21,NA,NA,"Geocoris",1,"FALSE","FALSE","not measured","DaFl","2",10
"Dixileta",2021-10-21,NA,NA,"Gnaphosidae",1,"FALSE","FALSE","not measured","DaFl","2",10
"Dixileta",2021-10-21,NA,NA,"Nysius",1,"FALSE","FALSE","not measured","DaFl","2",10
"Dixileta",2021-10-21,NA,NA,"Pheidole",1,"FALSE","FALSE","not measured","DaFl","2",10
"Dixileta",2021-10-21,NA,NA,"Solenopsis xyloni",33,"FALSE","FALSE","not measured","DaFl","2",10
"Dixileta",2021-10-21,NA,NA,"Syntomus americanus",1,"FALSE","FALSE","not measured","DaFl","2",10
"Dixileta",2021-10-21,NA,NA,"Tetramorium",1,"FALSE","FALSE","not measured","DaFl","2",10
"Dixileta",2021-10-21,NA,NA,"Eleodes longicollis",1,"FALSE","FALSE","not measured","DaFl","3",10
"Dixileta",2021-10-21,NA,NA,"Gnaphosidae",1,"FALSE","FALSE","not measured","DaFl","3",10
"Dixileta",2021-10-21,NA,NA,"Hemiptera",3,"TRUE","FALSE","not measured","DaFl","3",10
"Dixileta",2021-10-21,NA,NA,"Lepidoptera",1,"FALSE","FALSE","not measured","DaFl","3",10
"Dixileta",2021-10-21,NA,NA,"Melanaethus",1,"FALSE","FALSE","not measured","DaFl","3",10
"Dixileta",2021-10-21,NA,NA,"Novomessor cockerelli",1,"FALSE","FALSE","not measured","DaFl","3",10
"Dixileta",2021-10-21,NA,NA,"Psilochorus",2,"FALSE","FALSE","not measured","DaFl","3",10
"Dixileta",2021-10-21,NA,NA,"Solenopsis xyloni",8,"FALSE","FALSE","not measured","DaFl","3",10
"Dixileta",2021-10-21,NA,NA,"Anystoidea",1,"FALSE","FALSE","not measured","DaFl","4",10
"Dixileta",2021-10-21,NA,NA,"Lygaeidae",1,"FALSE","FALSE","not measured","DaFl","4",10
"Dixileta",2021-10-21,NA,NA,"Nabidae",1,"FALSE","FALSE","not measured","DaFl","4",10
"Dixileta",2021-10-21,NA,NA,"Novomessor cockerelli",2,"FALSE","FALSE","not measured","DaFl","4",10
"Dixileta",2021-10-21,NA,NA,"Xysticus",1,"FALSE","FALSE","not measured","DaFl","4",10
"Dixileta",2021-10-21,NA,NA,"Cononotus",1,"FALSE","FALSE","not measured","DaFl","5",10
"Dixileta",2021-10-21,NA,NA,"Lepismatidae",1,"FALSE","FALSE","not measured","DaFl","5",10
"Dixileta",2021-10-21,NA,NA,"Novomessor cockerelli",1,"FALSE","FALSE","not measured","DaFl","5",10
"Dixileta",2021-10-21,NA,NA,"Pheidole",7,"FALSE","FALSE","not measured","DaFl","5",10
"Dixileta",2021-10-21,NA,"empty_trap",NA,NA,NA,NA,NA,NA,"6",10
"Dixileta",2021-10-21,NA,NA,"Anystoidea",1,"FALSE","FALSE","not measured","DaFl","7",10
"Dixileta",2021-10-21,NA,NA,"Linyphiidae",1,"FALSE","FALSE","not measured","DaFl","7",10
"Dixileta",2021-10-21,NA,NA,"Pheidole",7,"FALSE","FALSE","not measured","DaFl","7",10
"Dixileta",2021-10-21,NA,NA,"Formicidae",1,"FALSE","TRUE","not measured","DaFl","8",10
"Dixileta",2021-10-21,NA,NA,"Forelius",1,"FALSE","FALSE","not measured","DaFl","9",10
"Dixileta",2021-10-21,NA,NA,"Gnaphosidae",1,"FALSE","FALSE","not measured","DaFl","9",10
"Dixileta",2021-10-21,NA,NA,"Tetramorium",1,"FALSE","FALSE","not measured","DaFl","9",10
"Dixileta",2021-10-21,NA,NA,"Nysius",1,"FALSE","FALSE","not measured","DaFl","10",10
"Dixileta",2021-10-21,NA,NA,"Tetramorium",42,"FALSE","FALSE","not measured","DaFl","10",10
"Dixileta",2022-01-20,NA,NA,"Pheidole",2,"FALSE","FALSE","not measured","DaFl","1",10
"Dixileta",2022-01-20,NA,NA,"Solenopsis xyloni",3,"FALSE","FALSE","not measured","DaFl","1",10
"Dixileta",2022-01-20,NA,NA,"Solenopsis",2,"FALSE","FALSE","not measured","DaFl","2",10
"Dixileta",2022-01-20,NA,"empty_trap",NA,NA,NA,NA,NA,NA,"3",10
"Dixileta",2022-01-20,NA,NA,"Solenopsis",1,"FALSE","FALSE","not measured","DaFl","4",10
"Dixileta",2022-01-20,NA,NA,"Linyphiidae",2,"FALSE","FALSE","not measured","DaFl","5",10
"Dixileta",2022-01-20,NA,NA,"Solenopsis xyloni",1,"FALSE","FALSE","not measured","DaFl","5",10
"Dixileta",2022-01-20,NA,NA,"Psilochorus",1,"FALSE","FALSE","not measured","DaFl","6",10
"Dixileta",2022-01-20,NA,NA,"Pheidole",8,"FALSE","FALSE","not measured","DaFl","7",10
"Dixileta",2022-01-20,NA,"empty_trap",NA,NA,NA,NA,NA,NA,"8",10
"Dixileta",2022-01-20,NA,"empty_trap",NA,NA,NA,NA,NA,NA,"9",10
"Dixileta",2022-01-20,NA,NA,"Tetramorium",2,"FALSE","FALSE","not measured","DaFl","10",10
"Dixileta",2022-04-21,NA,NA,"Anystoidea",7,"FALSE","FALSE","not measured","DaFl","1",9
"Dixileta",2022-04-21,NA,NA,"Araeoschizus",1,"FALSE","FALSE","not measured","DaFl","1",9
"Dixileta",2022-04-21,NA,NA,"Anystoidea",2,"FALSE","FALSE","not measured","DaFl","2",9
"Dixileta",2022-04-21,NA,NA,"Forelius",3,"FALSE","FALSE","not measured","DaFl","2",9
"Dixileta",2022-04-21,NA,NA,"Solenopsis",1,"FALSE","FALSE","not measured","DaFl","2",9
"Dixileta",2022-04-21,NA,NA,"Tarsonops systematicus",1,"FALSE","FALSE","not measured","DaFl","2",9
"Dixileta",2022-04-21,NA,NA,"Anystoidea",1,"FALSE","FALSE","not measured","DaFl","3",9
"Dixileta",2022-04-21,NA,NA,"Forelius",3,"FALSE","FALSE","not measured","DaFl","3",9
"Dixileta",2022-04-21,NA,NA,"Nocibiotes",1,"FALSE","FALSE","not measured","DaFl","3",9
"Dixileta",2022-04-21,NA,NA,"Solenopsis xyloni",1,"FALSE","FALSE","not measured","DaFl","3",9
"Dixileta",2022-04-21,NA,NA,"Anystoidea",1,"FALSE","FALSE","not measured","DaFl","4",9
"Dixileta",2022-04-21,NA,NA,"Forelius",1,"FALSE","FALSE","not measured","DaFl","4",9
"Dixileta",2022-04-21,NA,NA,"Solenopsis xyloni",1,"FALSE","FALSE","not measured","DaFl","4",9
"Dixileta",2022-04-21,"cup dislodged - no sample","trap_not_collected",NA,NA,NA,NA,NA,NA,"5",9
"Dixileta",2022-04-21,NA,NA,"Anystoidea",1,"FALSE","FALSE","not measured","DaFl","6",9
"Dixileta",2022-04-21,NA,NA,"Pheidole",2,"FALSE","FALSE","not measured","DaFl","6",9
"Dixileta",2022-04-21,NA,NA,"Psilochorus",1,"FALSE","FALSE","not measured","DaFl","7",9
"Dixileta",2022-04-21,NA,NA,"Anystoidea",1,"FALSE","FALSE","not measured","DaFl","8",9
"Dixileta",2022-04-21,NA,NA,"Forelius",1,"FALSE","FALSE","not measured","DaFl","8",9
"Dixileta",2022-04-21,NA,NA,"Scelionidae",1,"FALSE","FALSE","not measured","DaFl","8",9
"Dixileta",2022-04-21,NA,NA,"Anystoidea",4,"FALSE","FALSE","not measured","DaFl","9",9
"Dixileta",2022-04-21,NA,NA,"Forelius",2,"FALSE","FALSE","not measured","DaFl","9",9
"Dixileta",2022-04-21,NA,NA,"Lepismatidae",1,"FALSE","FALSE","not measured","DaFl","9",9
"Dixileta",2022-04-21,NA,NA,"Salticidae",1,"FALSE","FALSE","not measured","DaFl","9",9
"Dixileta",2022-04-21,NA,NA,"Theridiidae",1,"FALSE","FALSE","not measured","DaFl","9",9
"Dixileta",2022-04-21,NA,NA,"Gnaphosidae",2,"FALSE","FALSE","not measured","DaFl","10",9
"Dixileta",2022-04-21,NA,NA,"Mecinus",1,"FALSE","FALSE","not measured","DaFl","10",9
"Dixileta",2022-04-21,NA,NA,"Solenopsis xyloni",2,"FALSE","FALSE","not measured","DaFl","10",9
"Dixileta",2022-04-21,NA,NA,"Tetramorium",14,"FALSE","FALSE","not measured","DaFl","10",9
"Dixileta",2022-10-27,NA,NA,"Entomobryidae",7,"FALSE","FALSE","not measured","DaFl","1",9
"Dixileta",2022-10-27,NA,NA,"Erythraeoidea",1,"FALSE","FALSE","not measured","DaFl","1",9
"Dixileta",2022-10-27,NA,NA,"Psilochorus",1,"FALSE","FALSE","not measured","DaFl","1",9
"Dixileta",2022-10-27,NA,NA,"Solenopsis xyloni",1,"FALSE","FALSE","not measured","DaFl","1",9
"Dixileta",2022-10-27,NA,NA,"Tetramorium",1,"FALSE","FALSE","not measured","DaFl","1",9
"Dixileta",2022-10-27,NA,NA,"Pogonomyrmex",1,"FALSE","FALSE","not measured","DaFl","2",9
"Dixileta",2022-10-27,NA,NA,"Forelius",1,"FALSE","FALSE","not measured","DaFl","3",9
"Dixileta",2022-10-27,NA,NA,"Novomessor cockerelli",1,"FALSE","FALSE","not measured","DaFl","3",9
"Dixileta",2022-10-27,NA,NA,"Sciaridae",1,"FALSE","FALSE","not measured","DaFl","3",9
